Promoter Location,Bulge Location,DMS Signal
chr1:45688178-45688278,chr:145688221-45688222,0
chr1:45688178-45688278,chr:145688184-45688188,0
chr1:45688178-45688278,chr:145688215-45688216,0
chr1:45688178-45688278,chr:145688221-45688222,0
chr1:45688178-45688278,chr:145688215-45688216,0
chr1:45688178-45688278,chr:145688221-45688222,0
chr1:45688178-45688278,chr:145688184-45688188,0
chr1:45688178-45688278,chr:145688221-45688222,0
chr1:45688178-45688278,chr:145688272-45688273,0.43927005365304367
chr1:36149404-36149504,chr:136149460-36149462,1.0
chr1:36149404-36149504,chr:136149465-36149468,0.48692578039341194
chr1:36149404-36149504,chr:136149484-36149485,0
chr1:36149404-36149504,chr:136149484-36149485,0
chr1:36149404-36149504,chr:136149465-36149466,0.48692578039341194
chr1:36149404-36149504,chr:136149430-36149431,0
chr1:36149404-36149504,chr:136149465-36149466,0.48692578039341194
chr1:36149404-36149504,chr:136149469-36149470,0
chr1:36149404-36149504,chr:136149427-36149433,0.3516704300979678
chr1:36149404-36149504,chr:136149437-36149438,0
chr1:36149404-36149504,chr:136149458-36149461,0
chr1:36149404-36149504,chr:136149486-36149488,0
chr1:36149404-36149504,chr:136149465-36149466,0.48692578039341194
chr1:36149404-36149504,chr:136149465-36149466,0.48692578039341194
chr1:36149404-36149504,chr:136149460-36149462,1.0
chr1:36149404-36149504,chr:136149465-36149468,0.48692578039341194
chr19:35249001-35249101,chr:1935249028-35249029,0
chr19:35249001-35249101,chr:1935249032-35249033,0
chr19:35249001-35249101,chr:1935249036-35249037,0
chr19:35249001-35249101,chr:1935249056-35249057,0
chr19:35249001-35249101,chr:1935249040-35249041,0
chr19:35249001-35249101,chr:1935249019-35249020,0
chr19:35249001-35249101,chr:1935249087-35249088,0
chr19:35249001-35249101,chr:1935249092-35249093,0
chr19:35249001-35249101,chr:1935249028-35249029,0
chr19:35249001-35249101,chr:1935249047-35249048,0
chr19:35249001-35249101,chr:1935249068-35249069,0
chr19:35249001-35249101,chr:1935249075-35249077,0
chr9:120877099-120877199,chr:9120877155-120877159,0.48427994125632273
chr9:120877099-120877199,chr:9120877166-120877167,0.3058376529308451
chr9:120877099-120877199,chr:9120877185-120877186,0.23629444769690314
chr12:108731432-108731532,chr:12108731464-108731465,0
chr12:108731432-108731532,chr:12108731525-108731526,0
chr12:108731432-108731532,chr:12108731464-108731465,0
chr12:108731432-108731532,chr:12108731464-108731465,0
chr22:21001728-21001828,chr:2221001740-21001741,0
chr22:21001728-21001828,chr:2221001764-21001765,0
chr1:156114707-156114807,chr:1156114776-156114778,0.5215268547833323
chr1:156114707-156114807,chr:1156114760-156114761,0.5931702251167009
chr1:156114707-156114807,chr:1156114789-156114790,0.569015641521966
chr1:156114707-156114807,chr:1156114760-156114761,0.5931702251167009
chr1:156114707-156114807,chr:1156114789-156114790,0.569015641521966
chr1:52404374-52404474,chr:152404382-52404384,0
chr1:52404374-52404474,chr:152404389-52404390,0.30609623324637425
chr1:52404374-52404474,chr:152404456-52404457,0
chr1:52404374-52404474,chr:152404468-52404469,0
chr1:52404374-52404474,chr:152404450-52404451,0
chr1:52404374-52404474,chr:152404383-52404384,0
chr1:23368138-23368238,chr:123368154-23368158,0
chr1:23368138-23368238,chr:123368158-23368159,0
chr1:23368138-23368238,chr:123368162-23368163,0
chr1:23368138-23368238,chr:123368143-23368144,0
chr1:23368138-23368238,chr:123368174-23368175,0
chr1:23368138-23368238,chr:123368154-23368158,0
chr1:23368138-23368238,chr:123368162-23368163,0
chr1:23368138-23368238,chr:123368232-23368234,0
chr1:23368138-23368238,chr:123368183-23368184,0
chr1:23368138-23368238,chr:123368158-23368159,0
chr1:23368138-23368238,chr:123368162-23368163,0
chr1:23368138-23368238,chr:123368143-23368144,0
chr1:23368138-23368238,chr:123368174-23368175,0
chr1:23368138-23368238,chr:123368212-23368213,0
chr2:64653852-64653952,chr:264653943-64653944,0
chr2:64653852-64653952,chr:264653943-64653944,0
chr2:64653852-64653952,chr:264653872-64653873,0.6953598650698581
chr2:64653852-64653952,chr:264653943-64653944,0
chr2:64653852-64653952,chr:264653872-64653873,0.6953598650698581
chr2:64653852-64653952,chr:264653877-64653878,0.5105096273077513
chr2:64653852-64653952,chr:264653923-64653926,0
chr2:64653852-64653952,chr:264653872-64653873,0.6953598650698581
chr2:64653852-64653952,chr:264653877-64653878,0.5105096273077513
chr22:16601852-16601952,chr:2216601906-16601907,0
chr22:16601852-16601952,chr:2216601909-16601910,0
chr22:16601852-16601952,chr:2216601907-16601908,0
chr22:16601852-16601952,chr:2216601906-16601907,0
chr22:16601852-16601952,chr:2216601909-16601910,0
chr22:16601852-16601952,chr:2216601906-16601907,0
chr22:16601852-16601952,chr:2216601909-16601910,0
chr10:72273918-72274018,chr:1072273975-72273976,0
chr10:72273918-72274018,chr:1072273944-72273945,0
chr10:72273918-72274018,chr:1072273998-72273999,0
chr10:72273918-72274018,chr:1072273991-72273992,0
chr10:72273918-72274018,chr:1072273944-72273945,0
chr10:72273918-72274018,chr:1072273944-72273945,0
chr10:72273918-72274018,chr:1072273963-72273964,0
chr10:72273918-72274018,chr:1072273991-72273995,0
chr10:72273918-72274018,chr:1072273974-72273975,0
chr10:72273918-72274018,chr:1072274001-72274002,0
chr1:12619931-12620031,chr:112619949-12619951,0
chr3:4979453-4979553,chr:34979488-4979491,0
chr3:4979453-4979553,chr:34979500-4979501,0
chr3:4979453-4979553,chr:34979502-4979503,0
chr3:4979453-4979553,chr:34979511-4979512,0
chr3:4979453-4979553,chr:34979519-4979520,0
chr3:4979453-4979553,chr:34979519-4979520,0
chr3:4979453-4979553,chr:34979502-4979503,0
chr3:4979453-4979553,chr:34979504-4979505,0
chr3:4979453-4979553,chr:34979511-4979512,0
chr3:4979453-4979553,chr:34979519-4979520,0
chr3:4979453-4979553,chr:34979502-4979503,0
chr3:4979453-4979553,chr:34979519-4979520,0
chr3:4979453-4979553,chr:34979539-4979541,0
chr3:4979453-4979553,chr:34979459-4979461,0
chr3:4979453-4979553,chr:34979472-4979473,0
chr3:4979453-4979553,chr:34979519-4979520,0
chr3:4979453-4979553,chr:34979538-4979541,0
chr7:14003212-14003312,chr:714003287-14003288,0
chr7:14003212-14003312,chr:714003217-14003218,0
chr7:14003212-14003312,chr:714003287-14003288,0
chr10:43396653-43396753,chr:1043396659-43396662,0
chr10:43396653-43396753,chr:1043396667-43396673,0
chr10:43396653-43396753,chr:1043396680-43396685,0
chr10:43396653-43396753,chr:1043396696-43396697,0
chr10:43396653-43396753,chr:1043396662-43396663,0
chr10:43396653-43396753,chr:1043396732-43396733,0
chr10:43396653-43396753,chr:1043396659-43396662,0
chr10:43396653-43396753,chr:1043396672-43396673,0
chr10:43396653-43396753,chr:1043396675-43396676,0
chr10:43396653-43396753,chr:1043396710-43396711,0
chr10:43396653-43396753,chr:1043396713-43396714,0
chr10:43396653-43396753,chr:1043396729-43396731,0
chr19:11089461-11089561,chr:1911089485-11089486,0
chr19:11089461-11089561,chr:1911089512-11089513,0.7270020406053023
chr19:11089461-11089561,chr:1911089485-11089486,0
chr19:11089461-11089561,chr:1911089512-11089513,0.7270020406053023
chr19:11089461-11089561,chr:1911089549-11089550,1.0
chr19:11089461-11089561,chr:1911089467-11089469,0
chr19:11089461-11089561,chr:1911089512-11089513,0.7270020406053023
chr19:11089461-11089561,chr:1911089512-11089513,0.7270020406053023
chr19:11089461-11089561,chr:1911089538-11089539,1.0
chr19:11089461-11089561,chr:1911089485-11089486,0
chr19:11089461-11089561,chr:1911089512-11089513,0.7270020406053023
chr19:11089461-11089561,chr:1911089549-11089550,1.0
chr19:11089461-11089561,chr:1911089485-11089486,0
chr19:11089461-11089561,chr:1911089505-11089506,0
chr19:11089461-11089561,chr:1911089519-11089520,0.5928602027099745
chr19:11089461-11089561,chr:1911089549-11089550,1.0
chr19:11089461-11089561,chr:1911089485-11089486,0
chr19:11089461-11089561,chr:1911089497-11089503,0.46085393106679134
chr19:11089461-11089561,chr:1911089526-11089527,0.5756965385678623
chr1:47231186-47231286,chr:147231231-47231233,0
chr1:47231186-47231286,chr:147231259-47231260,0
chr1:47231186-47231286,chr:147231264-47231265,0
chr1:47231186-47231286,chr:147231272-47231276,0
chr1:47231186-47231286,chr:147231220-47231221,0
chr1:47231186-47231286,chr:147231232-47231237,0
chr1:47231186-47231286,chr:147231266-47231269,0
chr1:47231186-47231286,chr:147231259-47231260,0
chr1:47231186-47231286,chr:147231262-47231264,0
chr1:47231186-47231286,chr:147231277-47231278,0
chr1:47231186-47231286,chr:147231259-47231260,0
chr1:47231186-47231286,chr:147231264-47231265,0
chr1:47231186-47231286,chr:147231272-47231276,0
chr1:28887098-28887198,chr:128887164-28887165,0
chr1:28887098-28887198,chr:128887168-28887169,0
chr1:28887098-28887198,chr:128887172-28887173,0
chr1:28887098-28887198,chr:128887163-28887164,0
chr1:28887098-28887198,chr:128887169-28887170,0
chr1:28887098-28887198,chr:128887155-28887160,0
chr1:28887098-28887198,chr:128887179-28887180,0
chr1:28887098-28887198,chr:128887190-28887191,0
chr1:28887098-28887198,chr:128887168-28887169,0
chr1:28887098-28887198,chr:128887172-28887173,0
chr1:28887098-28887198,chr:128887189-28887194,0
chr1:28887098-28887198,chr:128887163-28887164,0
chr1:28887098-28887198,chr:128887169-28887170,0
chr1:28887098-28887198,chr:128887179-28887180,0
chr1:28887098-28887198,chr:128887190-28887191,0
chr1:28887098-28887198,chr:128887163-28887164,0
chr1:28887098-28887198,chr:128887169-28887170,0
chr1:28887098-28887198,chr:128887168-28887169,0
chr1:28887098-28887198,chr:128887172-28887173,0
chr1:28887098-28887198,chr:128887190-28887191,0
chr1:28887098-28887198,chr:128887172-28887177,0
chr1:28887098-28887198,chr:128887183-28887184,0
chr1:28887098-28887198,chr:128887190-28887191,0
chr1:28887098-28887198,chr:128887172-28887177,0
chr1:28887098-28887198,chr:128887183-28887184,0
chr1:28887098-28887198,chr:128887190-28887191,0
chr1:28887098-28887198,chr:128887179-28887180,0
chr1:28887098-28887198,chr:128887111-28887112,0
chr1:28887098-28887198,chr:128887163-28887164,0
chr1:28887098-28887198,chr:128887169-28887170,0
chr6:43770209-43770309,chr:643770219-43770220,0
chr6:43770209-43770309,chr:643770244-43770245,0.8688126827381473
chr6:43770209-43770309,chr:643770293-43770297,1.0
chr6:43770209-43770309,chr:643770291-43770292,0
chr6:43770209-43770309,chr:643770294-43770295,1.0
chr6:43770209-43770309,chr:643770219-43770220,0
chr6:43770209-43770309,chr:643770234-43770235,0.6822834863101399
chr6:43770209-43770309,chr:643770247-43770248,0
chr6:43770209-43770309,chr:643770261-43770262,0.13956176062823505
chr6:43770209-43770309,chr:643770270-43770271,0.10428324868813701
chr6:43770209-43770309,chr:643770276-43770277,0.12360073552772974
chr6:43770209-43770309,chr:643770244-43770245,0.8688126827381473
chr6:43770209-43770309,chr:643770219-43770220,0
chr6:43770209-43770309,chr:643770230-43770236,0.44699592598502574
chr6:43770209-43770309,chr:643770261-43770262,0.13956176062823505
chr6:43770209-43770309,chr:643770270-43770271,0.10428324868813701
chr6:43770209-43770309,chr:643770276-43770277,0.12360073552772974
chr6:43770209-43770309,chr:643770305-43770306,0.4288308854802563
chr6:43770209-43770309,chr:643770244-43770245,0.8688126827381473
chr6:43770209-43770309,chr:643770212-43770213,0
chr6:43770209-43770309,chr:643770282-43770283,0
chr6:43770209-43770309,chr:643770220-43770221,0
chr6:43770209-43770309,chr:643770291-43770292,0
chr6:43770209-43770309,chr:643770294-43770295,1.0
chr6:43770209-43770309,chr:643770282-43770283,0
chr7:100429716-100429816,chr:7100429791-100429792,0.491544723280431
chr7:100429716-100429816,chr:7100429791-100429792,0.491544723280431
chr7:100429716-100429816,chr:7100429802-100429808,0.3218059842091422
chr7:100429716-100429816,chr:7100429798-100429799,0
chr7:100429716-100429816,chr:7100429745-100429746,0.0
chr7:100429716-100429816,chr:7100429764-100429768,0.6979470299911179
chr7:100429716-100429816,chr:7100429798-100429799,0
chr7:100429716-100429816,chr:7100429720-100429721,0.6218561087854503
chr7:100429716-100429816,chr:7100429730-100429731,0.18786507677808778
chr7:100429716-100429816,chr:7100429736-100429741,0.5923887598322689
chr7:100429716-100429816,chr:7100429749-100429750,0.18232812025226836
chr7:100429716-100429816,chr:7100429799-100429800,0
chr7:100429716-100429816,chr:7100429727-100429729,0.17791607308615776
chr7:100429716-100429816,chr:7100429798-100429799,0
chr7:100429716-100429816,chr:7100429798-100429799,0
chr17:48544796-48544896,chr:1748544865-48544869,0
chr17:48544796-48544896,chr:1748544810-48544814,0
chr17:48544796-48544896,chr:1748544803-48544804,0
chr17:48544796-48544896,chr:1748544849-48544850,0
chr17:48544796-48544896,chr:1748544865-48544869,0
chr17:48544796-48544896,chr:1748544865-48544869,0
chr1:109426334-109426434,chr:1109426366-109426367,0.9952040647383407
chr1:109426334-109426434,chr:1109426370-109426371,0.8307444692036903
chr1:109426334-109426434,chr:1109426380-109426381,0
chr1:109426334-109426434,chr:1109426387-109426388,0
chr1:109426334-109426434,chr:1109426409-109426410,0.0
chr1:109426334-109426434,chr:1109426350-109426351,0.4397359657146269
chr1:109426334-109426434,chr:1109426381-109426383,0.6366868691255222
chr1:109426334-109426434,chr:1109426367-109426368,1.0
chr1:109426334-109426434,chr:1109426376-109426377,0
chr1:45012797-45012897,chr:145012857-45012859,0
chr1:45012797-45012897,chr:145012811-45012812,0
chr1:45012797-45012897,chr:145012857-45012859,0
chr1:45012797-45012897,chr:145012872-45012873,0
chr1:45012797-45012897,chr:145012875-45012878,0
chr1:45012797-45012897,chr:145012882-45012883,0
chr1:45012797-45012897,chr:145012832-45012835,0
chr1:45012797-45012897,chr:145012858-45012863,0
chr1:45012797-45012897,chr:145012822-45012823,0
chr1:45012797-45012897,chr:145012840-45012842,0
chr8:23528871-23528971,chr:823528963-23528964,0
chr8:23528871-23528971,chr:823528916-23528917,0
chr8:23528871-23528971,chr:823528892-23528895,0
chr8:23528871-23528971,chr:823528916-23528917,0
chr8:23528871-23528971,chr:823528916-23528917,0
chr8:23528871-23528971,chr:823528916-23528917,0
chr16:81007187-81007287,chr:1681007261-81007262,0.419749482511544
chr16:81007187-81007287,chr:1681007226-81007227,0.3018914866514516
chr16:81007187-81007287,chr:1681007226-81007227,0.3018914866514516
chr16:81007187-81007287,chr:1681007226-81007227,0.3018914866514516
chr16:81007187-81007287,chr:1681007261-81007262,0.419749482511544
chr9:97983527-97983627,chr:997983578-97983579,0.6050439497485692
chr9:97983527-97983627,chr:997983589-97983590,0.33301120877721896
chr9:97983527-97983627,chr:997983589-97983594,0.3859990104796569
chr9:97983527-97983627,chr:997983589-97983594,0.3859990104796569
chr9:97983527-97983627,chr:997983613-97983614,0
chr9:97983527-97983627,chr:997983589-97983594,0.3859990104796569
chr9:97983527-97983627,chr:997983613-97983614,0
chr1:246566468-246566568,chr:1246566501-246566502,0
chr1:246566468-246566568,chr:1246566501-246566502,0
chr1:246566468-246566568,chr:1246566501-246566502,0
chr1:246566468-246566568,chr:1246566533-246566534,0
chr22:21628671-21628771,chr:2221628685-21628687,0.27585522879461005
chr22:21628671-21628771,chr:2221628759-21628760,0.32516500090966177
chr22:21628671-21628771,chr:2221628685-21628687,0.27585522879461005
chr22:21628671-21628771,chr:2221628719-21628720,0.05896838485149038
chr22:21628671-21628771,chr:2221628745-21628746,0.7804956776393397
chr22:21628671-21628771,chr:2221628750-21628754,0.21788539826557818
chr22:21628671-21628771,chr:2221628759-21628760,0.32516500090966177
chr22:21628671-21628771,chr:2221628678-21628681,0.34668894848966797
chr22:21628671-21628771,chr:2221628678-21628681,0.34668894848966797
chr1:25272480-25272580,chr:125272511-25272512,0
chr1:25272480-25272580,chr:125272533-25272538,0
chr1:25272480-25272580,chr:125272541-25272542,0
chr1:25272480-25272580,chr:125272505-25272511,0
chr1:25272480-25272580,chr:125272559-25272560,0
chr1:25272480-25272580,chr:125272576-25272577,0
chr1:25272480-25272580,chr:125272508-25272509,0
chr1:25272480-25272580,chr:125272517-25272518,0
chr1:25272480-25272580,chr:125272557-25272559,0
chr1:25272480-25272580,chr:125272561-25272565,0
chr1:25272480-25272580,chr:125272504-25272507,0
chr1:25272480-25272580,chr:125272520-25272526,0
chr7:22705401-22705501,chr:722705412-22705413,0
chr7:22705401-22705501,chr:722705412-22705413,0
chr19:797414-797514,chr:19797464-797465,0.5770526128255342
chr19:797414-797514,chr:19797468-797469,0.6769712100442884
chr19:797414-797514,chr:19797464-797465,0.5770526128255342
chr19:797414-797514,chr:19797468-797469,0.6769712100442884
chr19:797414-797514,chr:19797484-797486,0.4913984552424482
chr19:797414-797514,chr:19797464-797465,0.5770526128255342
chr19:797414-797514,chr:19797468-797469,0.6769712100442884
chr19:38315862-38315962,chr:1938315908-38315909,0
chr19:38315862-38315962,chr:1938315919-38315920,0
chr19:38315862-38315962,chr:1938315923-38315925,0
chr19:38315862-38315962,chr:1938315946-38315947,0
chr19:38315862-38315962,chr:1938315878-38315880,0.7118018728163246
chr19:38315862-38315962,chr:1938315938-38315939,0
chr19:38315862-38315962,chr:1938315874-38315875,0.24586752245967586
chr19:38315862-38315962,chr:1938315938-38315939,0
chr19:38315862-38315962,chr:1938315874-38315875,0.24586752245967586
chr19:38315862-38315962,chr:1938315938-38315939,0
chr19:38315862-38315962,chr:1938315908-38315909,0
chr19:38315862-38315962,chr:1938315915-38315916,0
chr19:38315862-38315962,chr:1938315924-38315928,0
chr19:38315862-38315962,chr:1938315931-38315932,0
chr19:38315862-38315962,chr:1938315938-38315939,0
chr19:38315862-38315962,chr:1938315870-38315871,0
chr19:38315862-38315962,chr:1938315869-38315872,0.42601643184775895
chr19:38315862-38315962,chr:1938315877-38315880,0.4882399102942198
chr19:38315862-38315962,chr:1938315888-38315894,0
chr19:38315862-38315962,chr:1938315944-38315945,0
chr19:38315862-38315962,chr:1938315908-38315909,0
